bandwidth,kernel,nll
0.09161402457138516,gaussian,2.4667040334470802
0.09246257116405739,gaussian,2.320767320109029
0.0933189771573324,gaussian,2.3047570064021383
0.09418331534647952,gaussian,2.4478937659525037
0.09505565920101196,gaussian,2.2993906464569966
0.09593608287093142,gaussian,2.289657831936972
0.09682466119303124,gaussian,2.2624495495024175
0.09772146969725724,gaussian,2.2262398099894956
0.0986265846131282,gaussian,2.2451719384974917
0.09954008287621524,gaussian,2.2258823237063807
0.10046204213468131,gaussian,2.188286115043997
0.10139254075588153,gaussian,2.062120240900018
0.10233165783302449,gaussian,2.0946109589961517
0.10327947319189515,gaussian,2.132216402437104
0.10423606739764012,gaussian,2.058865870914721
0.1052015217616159,gaussian,2.122510916272276
0.10617591834830001,gaussian,2.0040146006255384
0.10715933998226711,gaussian,2.0315450461432016
0.10815187025522881,gaussian,2.029818222337558
0.10915359353313911,gaussian,2.0053268515048024
0.1101645949633657,gaussian,1.9692069684423588
0.1111849604819271,gaussian,1.9556501193339897
0.11221477682079803,gaussian,1.9409785592568554
0.11325413151528115,gaussian,1.966033356765608
0.11430311291144786,gaussian,1.8956029717462748
0.11536181017364786,gaussian,1.9030783404468024
0.11643031329208768,gaussian,1.8564731438497986
0.11750871309048075,gaussian,1.906299871645693
0.11859710123376695,gaussian,1.8421126299775856
0.11969557023590428,gaussian,1.8256756928104776
0.12080421346773289,gaussian,1.8677531008210018
0.12192312516491108,gaussian,1.7915396514204969
0.12305240043592616,gaussian,1.7879539618263691
0.12419213527017833,gaussian,1.7777535268199314
0.12534242654613995,gaussian,1.7554950109972138
0.1265033720395904,gaussian,1.76521980386163
0.12767507043192658,gaussian,1.7632893243345014
0.1288576213185518,gaussian,1.7459163239601276
0.13005112521734086,gaussian,1.7333222985021384
0.13125568357718428,gaussian,1.712413651841213
0.13247139878661174,gaussian,1.6932381046314287
0.13369837418249467,gaussian,1.730498125380585
0.13493671405883065,gaussian,1.6945023100437442
0.13618652367560813,gaussian,1.6662197048491203
0.13744790926775366,gaussian,1.6617199458419787
0.1387209780541621,gaussian,1.6468507651783117
0.14000583824680976,gaussian,1.632092341145425
0.14130259905995338,gaussian,1.633984002414649
0.14261137071941282,gaussian,1.6161672757349763
0.14393226447194066,gaussian,1.5933996986864702
0.14526539259467813,gaussian,1.61557299439557
0.14661086840469845,gaussian,1.5772329393461333
0.14796880626863962,gaussian,1.6111565625147275
0.1493393216124252,gaussian,1.5933389882631697
0.15072253093107554,gaussian,1.6192898584978381
0.15211855179861047,gaussian,1.5788449562631364
0.15352750287804226,gaussian,1.5819272941723017
0.15494950393146317,gaussian,1.550173474069287
0.1563846758302246,gaussian,1.5351834851582793
0.1578331405652118,gaussian,1.5313798545519197
0.1592950212572123,gaussian,1.5380949699983695
0.16077044216738237,gaussian,1.5125187877423252
0.16225952870780871,gaussian,1.506578982657932
0.16376240745216872,gaussian,1.5246910893708931
0.16527920614648955,gaussian,1.521487571256328
0.1668100537200059,gaussian,1.4814628277961823
0.16835508029612023,gaussian,1.4742110686674488
0.1699144172034626,gaussian,1.4706554022249663
0.17148819698705392,gaussian,1.4610477579854497
0.1730765534195726,gaussian,1.464034461922863
0.17467962151272456,gaussian,1.4622397323594651
0.17629753752872057,gaussian,1.471881507101821
0.17793043899185773,gaussian,1.4485198259419785
0.1795784647002095,gaussian,1.4454905566032346
0.18124175473742377,gaussian,1.4344116264864974
0.18292045048462938,gaussian,1.446211598841194
0.18461469463245475,gaussian,1.4137142944944026
0.18632463119315598,gaussian,1.4351186687772028
0.18805040551285815,gaussian,1.4178735083149152
0.18979216428391013,gaussian,1.4077383006399649
0.1915500555573528,gaussian,1.4083519933859774
0.19332422875550453,gaussian,1.4073670158229854
0.19511483468466165,gaussian,1.4017385862583533
0.19692202554791716,gaussian,1.3887427390441798
0.19874595495809838,gaussian,1.387035296934512
0.2005867779508234,gaussian,1.4028881001170146
0.2024446509976804,gaussian,1.391243527827841
0.20431973201952705,gaussian,1.3831244544424064
0.20621218039991424,gaussian,1.3823365045392026
0.20812215699863393,gaussian,1.3759576067238943
0.21004982416539153,gaussian,1.3590410850835737
0.2119953457536071,gaussian,1.392751690673792
0.21395888713434216,gaussian,1.3674365218919053
0.21594061521035654,gaussian,1.3727122348965943
0.2179406984302956,gaussian,1.3536454229297266
0.2199593068030075,gaussian,1.351946804685647
0.2219966119119955,gaussian,1.346367948061574
0.22405278693000183,gaussian,1.3404173816872575
0.22612800663372773,gaussian,1.35812175917126
0.22822244741868986,gaussian,1.3350246764651676
0.23033628731421313,gaussian,1.3385324898111328
0.23246970599856479,gaussian,1.3327484268294982
0.23462288481422625,gaussian,1.3276260355818637
0.23679600678330762,gaussian,1.3331630968137487
0.23898925662310502,gaussian,1.3175767692332419
0.2412028207618007,gaussian,1.3171485628104178
0.24343688735431104,gaussian,1.3109311509942758
0.245691646298279,gaussian,1.3219285692827594
0.24796728925021577,gaussian,1.3173253163281828
0.2502640096417919,gaussian,1.3145429950300849
0.25258200269627845,gaussian,1.3094329107932006
0.2549214654451423,gaussian,1.3075834709926133
0.2572825967447932,gaussian,1.3087991100020353
0.259665597293487,gaussian,1.3068668745466714
0.26207066964838527,gaussian,1.2977874605213784
0.26449801824277197,gaussian,1.2971224972917792
0.2669478494034321,gaussian,1.305682260167589
0.26942037136818825,gaussian,1.2962750346505125
0.2719157943036019,gaussian,1.2985449691450506
0.27443433032283654,gaussian,1.2871918592724922
0.27697619350368907,gaussian,1.2853972243819094
0.2795415999067856,gaussian,1.2856369493295066
0.28213076759394706,gaussian,1.298144684853885
0.28474391664672477,gaussian,1.2899301775874108
0.28738126918510665,gaussian,1.2811521236875238
0.2900430493863992,gaussian,1.2785316908732283
0.2927294835042816,gaussian,1.278949389229794
0.295440799888038,gaussian,1.277940061889268
0.29817722900196736,gaussian,1.2776277743308462
0.3009390034449721,gaussian,1.2777178963587699
0.30372635797033115,gaussian,1.2767419165698828
0.30653952950565266,gaussian,1.2699967882909515
0.30937875717301366,gaussian,1.2751890942235267
0.3122442823092858,gaussian,1.2722709355528459
0.31513634848664795,gaussian,1.269740947222965
0.318055201533292,gaussian,1.2716668089020178
0.32100108955431716,gaussian,1.2690604309929345
0.32397426295281956,gaussian,1.2714912699671432
0.3269749744511768,gaussian,1.2694220816602892
0.33000347911252853,gaussian,1.2647241419912034
0.33306003436245885,gaussian,1.261592995459804
0.3361449000108765,gaussian,1.2649839910857625
0.3392583382740992,gaussian,1.2624864064067673
0.34240061379714254,gaussian,1.2659579043545401
0.34557199367621394,gaussian,1.26351133502344
0.34877274748141773,gaussian,1.2602647556460032
0.3520031472796679,gaussian,1.255128493353645
0.3552634676578139,gaussian,1.2585915066824032
0.3585539857459817,gaussian,1.2614353784572552
0.36187498124112805,gaussian,1.2595686011058067
0.36522673643081754,gaussian,1.2583745826273816
0.36860953621721576,gaussian,1.2567687437507655
0.3720236681413066,gaussian,1.257917150095025
0.37546942240733366,gaussian,1.2650180081865872
0.3789470919074668,gaussian,1.2611989682482572
0.3824569722466999,gaussian,1.2593262979183346
0.3859993617679767,gaussian,1.2572212561505245
0.3895745615775501,gaussian,1.2609030232286746
0.393182875570577,gaussian,1.2637926898978589
0.39682461045694817,gaussian,1.2581358770543425
0.40050007578736113,gaussian,1.2606106616402286
0.4042095839796306,gaussian,1.2594242837336032
0.4079534503452449,gaussian,1.2610845560447568
0.4117319931161679,gaussian,1.2561367833636323
0.41554553347188755,gaussian,1.2594758520877216
0.41939439556671865,gaussian,1.263379434043757
0.4232789065573549,gaussian,1.2620745101455377
0.4271993966306777,gaussian,1.2617647606336266
0.43115619903182284,gaussian,1.2648351295668023
0.435149650092505,gaussian,1.2587585907263033
0.4391800892596086,gaussian,1.2636813802984206
0.4432478591240396,gaussian,1.264882868266308
0.4473533054498463,gaussian,1.2647675759794605
0.4514967772036102,gaussian,1.2636926275135605
0.4556786265841064,gaussian,1.2641307454015145
0.45989920905224385,gaussian,1.2657053425536064
0.46415888336127775,gaussian,1.265373150280646
0.46845801158730455,gaussian,1.2668907264419065
0.47279695916003905,gaussian,1.2684424121701279
0.4771760948938746,gaussian,1.2654982268902513
0.4815957910192351,gaussian,1.2683213557662414
0.4860564232142134,gaussian,1.2717558119102395
0.49055837063650454,gaussian,1.2724215894628452
0.49510201595563513,gaussian,1.2739222552989757
0.4996877453854884,gaussian,1.2755612049590532
0.5043159487171359,gaussian,1.2772767875936983
0.508987019351968,gaussian,1.2756425607585102
0.5137013543351344,gaussian,1.2747673968344582
0.5184593543892912,gaussian,1.2763838908893907
0.5232614239486661,gaussian,1.2780140059918834
0.5281079711934331,gaussian,1.2819275715955694
0.5329994080844088,gaussian,1.2802316897743957
0.5379361503980703,gaussian,1.2828489990278602
0.5429186177618943,gaussian,1.284840450036651
0.5479472336900287,gaussian,1.281834244402442
0.55302242561929,gaussian,1.2840577097128552
0.5581446249454961,gaussian,1.2888868105757063
0.5633142670601358,gaussian,1.2883937599484931
0.5685317913873753,gaussian,1.290635268664485
0.5737976414214134,gaussian,1.293751450229528
0.5791122647641759,gaussian,1.2933049116528044
0.5844761131633631,gaussian,1.2955865887761888
0.58988964255085,gaussian,1.2974548773859973
0.595353313081437,gaussian,1.297439537996274
0.6008675891719687,gaussian,1.3011951448118375
0.6064329395408061,gaussian,1.3013795142278335
0.6120498372476697,gaussian,1.3038094494053598
0.6177187597338495,gaussian,1.306426592060208
0.6234401888627864,gaussian,1.3068148919838112
0.6292146109610344,gaussian,1.310508050891704
0.6350425168595962,gaussian,1.310906592793096
0.640924401935645,gaussian,1.3133113461863135
0.6468607661546327,gaussian,1.3149437024154258
0.6528521141127848,gaussian,1.3177706288268867
0.658898955079995,gaussian,1.3197837954116616
0.6650018030431118,gaussian,1.3202701601194322
0.6711611767496279,gaussian,1.3252177331335413
0.6773775997517751,gaussian,1.3227552560362297
0.6836516004510238,gaussian,1.3274385987228872
0.6899837121430018,gaussian,1.3278338227728683
0.6963744730628222,gaussian,1.3320300256207753
0.7028244264308345,gaussian,1.3338732631472767
0.7093341204987996,gaussian,1.3378561436041048
0.7159041085964888,gaussian,1.3389005320063063
0.7225349491787214,gaussian,1.3412116281592332
0.7292272058728313,gaussian,1.3435998426867697
0.7359814475265763,gaussian,1.3450674352690268
0.7427982482564919,gaussian,1.3482505153693605
0.7496781874966877,gaussian,1.3517793160872873
0.7566218500481054,gaussian,1.3534274778623987
0.7636298261282242,gaussian,1.3561861379714237
0.7707027114212296,gaussian,1.3577766759093615
0.7778411071286491,gaussian,1.3621112729143325
0.785045620020451,gaussian,1.3648009300591608
0.7923168624866254,gaussian,1.367362768584717
0.7996554525892346,gaussian,1.369988143650184
0.8070620141149499,gaussian,1.3723617528134728
0.8145371766280746,gaussian,1.3753650377888043
0.822081575524054,gaussian,1.3798789618654768
0.8296958520834906,gaussian,1.3820257579479605
0.8373806535266489,gaussian,1.3836288601340736
0.8451366330684713,gaussian,1.3883299123713355
0.8529644499741025,gaussian,1.3900078585661921
0.8608647696149244,gaussian,1.3924373477467056
0.8688382635251184,gaussian,1.3956980357100963
0.8768856094587426,gaussian,1.3994080206074948
0.8850074914473438,gaussian,1.4020978207975798
0.8932045998580969,gaussian,1.405989231267402
0.9014776314524917,gaussian,1.4087079506083038
0.9098272894455558,gaussian,1.4118645028587444
0.9182542835656282,gaussian,1.41561465608111
0.9267593301146884,gaussian,1.4185702471178363
0.9353431520292387,gaussian,1.4222548764014673
0.9440064789417604,gaussian,1.4256322379580313
0.952750047242729,gaussian,1.428838275641525
0.9615746001432096,gaussian,1.4317261641591823
0.9704808877380307,gaussian,1.4360514432817295
0.9794696670695395,gaussian,1.4398476794518087
0.9885417021919574,gaussian,1.441821616582974
0.9976977642363202,gaussian,1.445424482196714
1.0069386314760271,gaussian,1.4481669406759523
1.0162650893929952,gaussian,1.4532599184797057
1.025677930744422,gaussian,1.4563242839019948
1.0351779556301763,gaussian,1.4604176089019374
1.0447659715608042,gaussian,1.4640110233459116
1.0544427935261684,gaussian,1.4681512180477205
1.0642092440647246,gaussian,1.4717786703978497
1.0740661533334335,gaussian,1.4763184244814394
1.0840143591783309,gaussian,1.4787121550169269
1.0940547072057425,gaussian,1.4833983668202018
1.1041880508541602,gaussian,1.48715578603862
1.1144152514667882,gaussian,1.4913263170276276
1.124737178364752,gaussian,1.4947930213680667
1.135154708920999,gaussian,1.5005908112232422
1.1456687286348715,gaussian,1.502731702390319
1.1562801312073754,gaussian,1.5074893181286353
1.1669898186171475,gaussian,1.5125634469260574
1.1777987011971192,gaussian,1.515737226426606
1.1887076977119033,gaussian,1.5204296870463383
1.1997177354358843,gaussian,1.5247163793716958
1.2108297502320393,gaussian,1.5296181979593673
1.2220446866314887,gaussian,1.5319595470632685
1.233363497913776,gaussian,1.537536320877053
1.244787146187906,gaussian,1.54126518766612
1.2563166024741201,gaussian,1.5469495233638582
1.2679528467864338,gaussian,1.5507998955120421
1.2796968682159415,gaussian,1.555580180391695
1.291549665014884,gaussian,1.5607050978489232
1.3035122446815088,gaussian,1.5647321818111566
1.3155856240457038,gaussian,1.56863631994351
1.3277708293554291,gaussian,1.5740328109637083
1.3400688963639507,gaussian,1.5785699915580493
1.3524808704178755,gaussian,1.5834935542155841
1.3650078065460138,gaussian,1.5882930248991693
1.3776507695490536,gaussian,1.5921983599342997
1.3904108340900696,gaussian,1.5970761865513585
1.4032890847858732,gaussian,1.6014363422107123
1.4162866162991987,gaussian,1.6067881807964808
1.429404533431761,gaussian,1.6121491378469672
1.4426439512181572,gaussian,1.6171791042247423
1.4560059950206485,gaussian,1.6215733220485589
1.4694918006248172,gaussian,1.6282257023782256
1.4831025143361045,gaussian,1.6323148407717625
1.4968392930772556,gaussian,1.638094980021438
1.510703304486654,gaussian,1.6433739218440517
1.524695727017573,gaussian,1.6476698531114415
1.5388177500383464,gaussian,1.6525869021999529
1.55307057393346,gaussian,1.657962683549798
1.567455410205595,gaussian,1.6634739106512475
1.5819734815786,gaussian,1.668551538853408
1.5966260221014252,gaussian,1.673068592355715
1.6114142772530198,gaussian,1.67854961095609
1.6263395040481923,gaussian,1.6846949124016297
1.6414029711444664,gaussian,1.6896996922738345
1.6566059589499136,gaussian,1.6963798958733196
1.6719497597319901,gaussian,1.7015014287722912
1.6874356777273758,gaussian,1.7072839718702526
1.7030650292528444,gaussian,1.7128627602600435
1.7188391428171457,gaussian,1.71794218117292
1.7347593592339308,gaussian,1.7242817647641226
1.750827031735725,gaussian,1.7298983611822865
1.7670435260889465,gaussian,1.7355755241669244
1.783410220710008,gaussian,1.7408169738859856
1.7999285067824764,gaussian,1.7473260430089836
1.8165997883753267,gaussian,1.7525281101475247
1.8334254825622907,gaussian,1.7590030557293233
1.8504070195423021,gaussian,1.765492001704619
1.867545842761076,gaussian,1.770829686503623
1.8848434090337953,gaussian,1.7764253817683022
1.9023011886689438,gaussian,1.7824418203153822
1.9199206655932848,gaussian,1.7884993528031616
1.9377033374779888,gaussian,1.7935471368468774
1.955650715865949,gaussian,1.8011724768562478
1.9737643263002553,gaussian,1.8077521445388887
1.9920457084538692,gaussian,1.8136055861430875
2.0104964162604992,gaussian,1.8194605766014844
2.029118018046678,gaussian,1.8254528573769335
2.0479120966650854,gaussian,1.8316934466647623
2.066880249629082,gaussian,1.838538678276017
2.086024089248503,gaussian,1.8445269144378091
2.105345242766706,gaussian,1.8506937909702383
2.124845352498883,gaussian,1.8576297482036752
2.1445260759716676,gaussian,1.8642168701985693
2.1643890860640203,gaussian,1.870498001171422
2.184436071149426,gaussian,1.876983022682894
2.2046687352394096,gaussian,1.8844545324704902
2.2250887981283696,gaussian,1.890489315550049
2.245697995539774,gaussian,1.8970663418791438
2.266498079273693,gaussian,1.9032921909243838
2.287490817355702,gaussian,1.9107653962755442
2.30867799418717,gaussian,1.9177859135155277
2.3300614106969246,gaussian,1.9239581484649708
2.3516428844943484,gaussian,1.9302614167710375
2.373424250023866,gaussian,1.9376709710952056
2.395407358720877,gaussian,1.944086199547018
2.4175940791691306,gaussian,1.9512777599476099
2.43998629725955,gaussian,1.958270819805287
2.462585916350547,gaussian,1.9650222424809543
2.4853948574297986,gaussian,1.972223825723706
2.5084150592775387,gaussian,1.9786210025567024
2.5316484786313556,gaussian,1.9857830411150614
2.555097090352507,gaussian,1.993300686870316
2.578762887593801,gaussian,2.0001645452441297
2.6026478819690047,gaussian,2.007343980998628
2.6267541037238358,gaussian,2.0142189509190382
2.651083601908539,gaussian,2.021858040360184
2.675638444552045,gaussian,2.0286100529767053
2.7004207188377727,gaussian,2.036113061377526
2.7254325312810277,gaussian,2.0433447223141212
2.7506760079080648,gaussian,2.050056023835381
2.776153294436801,gaussian,2.0578237590494712
2.801866556459195,gaussian,2.064700673502427
2.8278179796253413,gaussian,2.0724170855902915
2.8540097698292373,gaussian,2.080601801090501
2.8804441533962977,gaussian,2.086617707152772
2.9071233772725784,gaussian,2.0943722340699806
2.934049709215787,gaussian,2.102059664040757
2.9612254379880345,gaussian,2.1092187786869787
2.988652873550383,gaussian,2.116917676043387
3.0163343472591975,gaussian,2.124651071069241
3.044272212064303,gaussian,2.1317821352423056
3.0724688427090037,gaussian,2.1396587011602963
3.1009266359319265,gaussian,2.1475562400559753
3.1296480106707505,gaussian,2.1547303251715277
3.158635408267819,gaussian,2.1627575147178
3.1878912926776457,gaussian,2.170458645196624
3.2174181506763717,gaussian,2.1776752664024928
3.2472184920731286,gaussian,2.1856197285538337
3.277294849923382,gaussian,2.193397457771015
3.3076497807442427,gaussian,2.2012248066762483
3.338285864731761,gaussian,2.209045532382523
3.369205705980267,gaussian,2.217086417475877
3.400411932703706,gaussian,2.2245703768481824
3.4319071974590427,gaussian,2.23276866344238
3.4636941773717345,gaussian,2.240075502856752
3.4957755743632752,gaussian,2.2480210451640708
3.528154115380883,gaussian,2.256060551882316
3.560832552629278,gaussian,2.26410869949381
3.593813663804626,gaussian,2.2721672062517766
3.6271002523306484,gaussian,2.2798037046793143
3.6606951475969023,gaussian,2.288399276245983
3.6946012051993025,gaussian,2.295872943466315
3.7288213071828338,gaussian,2.304019072702745
3.7633583622865325,gaussian,2.3120781773158274
3.798215306190736,gaussian,2.320350011100404
3.8333951017666013,gaussian,2.328352604012694
3.8689007393279757,gaussian,2.3360790437626835
3.90473523688556,gaussian,2.344536697769455
3.940901640403448,gaussian,2.35259283823627
3.9774030240580367,gaussian,2.36067199050074
4.014242490499322,gaussian,2.368880761276738
4.051423171114648,gaussian,2.377314688019193
4.08894822629486,gaussian,2.3853250501166676
4.126820845702952,gaussian,2.393442325098843
4.165044248545185,gaussian,2.40197648554333
4.203621683844713,gaussian,2.410098440010559
4.242556430717777,gaussian,2.4182530229687735
4.281851798652411,gaussian,2.426593354067162
4.321511127789762,gaussian,2.4343305086145333
4.361537789208006,gaussian,2.443408136772814
4.401935185208875,gaussian,2.451563967234817
4.442706749606883,gaussian,2.459610955952879
4.483855948021186,gaussian,2.468122275220785
4.525386278170167,gaussian,2.4764868288962645
4.5673012701687465,gaussian,2.4849830268945197
4.609604486828434,gaussian,2.49323325259303
4.652299523960189,gaussian,2.50179008872723
4.695390010680058,gaussian,2.5102776064239265
4.738879609717651,gaussian,2.5185726942932507
4.782772017727486,gaussian,2.527010199633387
4.827070965603183,gaussian,2.535643473763625
4.871780218794631,gaussian,2.544071333488153
4.916903577628026,gaussian,2.552700114307205
4.962444877628913,gaussian,2.5608251614607616
5.008407989848212,gaussian,2.569603609659617
5.054796821191241,gaussian,2.5782313195630695
5.101615314749834,gaussian,2.586673325138934
5.148867450137493,gaussian,2.5952248422562705
5.196557243827657,gaussian,2.6038192434624245
5.244688749495119,gaussian,2.6124219170632443
5.293266058360562,gaussian,2.620715554678558
5.342293299538352,gaussian,2.6295211587130467
5.3917746403875,gaussian,2.6380548116208153
5.441714286865893,gaussian,2.646870168716146
5.49211648388779,gaussian,2.655387793611805
5.542985515684669,gaussian,2.6639282119739183
5.594325706169378,gaussian,2.67277256035269
5.6461414193036665,gaussian,2.681405955773169
5.698437059469142,gaussian,2.6899436596457025
5.751217071841614,gaussian,2.698634394358412
5.804485942768978,gaussian,2.707195363687144
5.858248200152536,gaussian,2.7159765860778875
5.912508413831875,gaussian,2.724663283586279
5.967271195973317,gaussian,2.733540118016967
6.0225412014619275,gaussian,2.742086590892803
6.07832312829723,gaussian,2.7509344198206787
6.134621717992506,gaussian,2.7594821149808273
6.191441755977841,gaussian,2.768424225183782
6.248788072006894,gaussian,2.777113616999042
6.306665540567406,gaussian,2.7858376065363846
6.365079081295571,gaussian,2.7946896514100024
6.4240336593941905,gaussian,2.8033820389848234
6.483534286054721,gaussian,2.8122292408858347
6.543586018883236,gaussian,2.8211615283858085
6.604193962330306,gaussian,2.8297448977457966
6.6653632681249135,gaussian,2.838657953753903
6.727099135712336,gaussian,2.847326714563156
6.789406812696106,gaussian,2.856165372622072
6.852291595284065,gaussian,2.8650155722396677
6.915758828738525,gaussian,2.873836929454353
6.9798139078306605,gaussian,2.882719347707128
7.044462277299037,gaussian,2.891619739073447
7.109709432312432,gaussian,2.9005322498531982
7.175560918936928,gaussian,2.9093684787337155
7.242022334607316,gaussian,2.9180974851859274
7.309099328602911,gaussian,2.9270216276892076
7.376797602527731,gaussian,2.9360019730222944
7.445122910795136,gaussian,2.944837325781887
7.51408106111697,gaussian,2.9535618435986124
7.583677914997191,gaussian,2.962584902480538
7.653919388230148,gaussian,2.9714867227470227
7.7248114514034,gaussian,2.9804242493733186
7.796360130405229,gaussian,2.9892763122035033
7.868571506936852,gaussian,2.9981932084075544
7.94145171902934,gaussian,3.0072444635977122
8.015006961565405,gaussian,3.0160487832072485
8.089243486805938,gaussian,3.024994529270726
8.164167604921463,gaussian,3.0339097411404503
8.23978568452852,gaussian,3.042965920414633
8.316104153230961,gaussian,3.0518643957084164
8.393129498166365,gaussian,3.0608533166685015
8.470868266557403,gaussian,3.0698122562055143
8.549327066268376,gaussian,3.0786786398246186
8.628512566366895,gaussian,3.0876601552089444
8.708431497690723,gaussian,3.0966614600774163
8.789090653419954,gaussian,3.1056737766522144
8.870496889654403,gaussian,3.1146125764109946
8.952657125996392,gaussian,3.1236328188798033
9.03557834613893,gaussian,3.132610815347147
9.119267598459299,gaussian,3.1416000604913803
9.20373199661822,gaussian,3.150619278372125
9.288978720164497,gaussian,3.159603930334946
9.375015015145289,gaussian,3.1685604493521926
9.461848194722002,gaussian,3.177647257146712
9.549485639791966,gaussian,3.186654554057837
9.637934799615786,gaussian,3.1955990076769805
9.727203192450537,gaussian,3.2046310750911635
9.817298406188842,gaussian,3.2136717827003647
9.908228099003798,gaussian,3.22275245435093
10.0,gaussian,3.2317729167106264
